resample,accuracy_delta,macro_f1_delta,class_f1_A_delta,class_f1_B_delta,class_f1_C_delta,class_f1_D_delta,parse_rate_delta,mean_latency_seconds_delta,mean_realized_tiles_delta
5758,0.08737864077669905,0.09432148683466357,0.025925925925925908,0.0895236606619515,0.08515915667631252,0.17667720407446433,0.003236245954692518,0.25404181883860255,-2.0614886731391593
5759,0.035460992907801414,0.052962921300562626,0.0020050125313282874,0.027170787809085772,0.02458628841607563,0.15808959644576087,0.0,0.2883417297002746,-2.0744680851063837
5760,0.02097902097902099,0.026232299042102447,0.020701255013585163,0.02296872759506219,0.0037341299477221535,0.05752508361204017,0.0,0.22808075410320405,-2.1118881118881117
5761,0.05369127516778527,0.052468662269284205,0.0881885593220339,0.05902079141515759,0.028879476318829422,0.03378582202111613,0.003355704697986628,0.2639620324140477,-2.1140939597315436
5762,0.033003300330033014,0.036405657162680516,0.04962329349119127,0.0475186817397969,-0.037412763508166025,0.08589341692789967,0.0033003300330033403,0.21183083675150138,-2.0825082508250823
5763,0.023648648648648685,0.031634731811455485,-0.026996259554399105,0.03710967347562533,0.02833027522935777,0.08809523809523812,0.0033783783783783994,0.23897802954652936,-2.0810810810810807
5764,0.038095238095238126,0.0395730841657862,0.045994517209869024,0.03667650952041546,0.05410491649023752,0.02151639344262296,0.0031746031746031633,0.2425358858698654,-2.0476190476190483
5765,0.013888888888888895,0.006822674526077599,-0.03611475171108203,0.0451086296210389,-0.01454775458570523,0.032844574780058644,0.01041666666666663,0.27787708246614773,-2.0972222222222223
5766,0.0288461538461538,0.03298236601818105,-0.030555555555555558,0.07091510361470399,-0.03663521219155269,0.1282051282051282,0.0064102564102563875,0.2402153474290688,-2.0448717948717956
5767,0.012698412698412764,0.021229912828997888,-0.0076372643456722455,0.017693432739985027,-0.029414591944631363,0.10427807486631013,0.0031746031746031633,0.24282814213739978,-2.1111111111111107
5768,-0.010238907849829393,-0.013088142788149182,-0.038716402352765966,0.01697027804410356,-0.036558827796315085,0.005952380952380931,0.0,0.22893045410361323,-2.1160409556313997
5769,0.0273972602739726,0.03746455043132413,-0.006010756089845026,0.02963455640542434,0.014305750350631141,0.11192865105908589,0.0,0.2778518566325918,-2.089041095890411
5770,0.03448275862068967,0.03065443416343039,0.019262520638414993,0.050883973713555686,0.009314399144907615,0.04315684315684318,0.0031347962382445305,0.24189947619683883,-2.084639498432602
5771,0.06514657980456023,0.07469041623625833,0.11327024488911364,0.06147752863138889,0.07289739963007291,0.05111649179445793,0.006514657980456029,0.2400114497546021,-2.094462540716612
5772,0.078125,0.08336253403780464,0.11608623548922054,0.08165374677002579,-0.013562195380377173,0.14927234927234928,0.0,0.19764147283858624,-2.1125000000000007
5773,0.07692307692307693,0.09559711583083352,0.023170731707317038,0.0823581691601244,0.06532110091743121,0.21153846153846156,0.0,0.2563097908077482,-2.046822742474917
5774,0.05610561056105606,0.06564056550231473,0.0581402729292288,0.05765619448814896,0.014009661835748755,0.13275613275613274,0.0033003300330033403,0.2362657169390333,-2.089108910891089
5775,0.006756756756756743,0.0098253845287124,-0.037037037037037035,0.023849887369081113,0.0,0.052488687782805465,0.0,0.2367233680120695,-2.128378378378378
5776,0.017482517482517557,0.010408043813826762,0.07593949789490101,0.05002789659661522,-0.12004950495049505,0.0357142857142857,0.0174825174825175,0.26901547146726623,-2.115384615384615
5777,0.04682274247491641,0.05615591107025375,0.12463343108504399,0.032982456140350946,0.0,0.06700775705561973,0.0,0.28627973010321217,-2.0903010033444813
5778,0.027491408934707917,0.016869857380665543,0.028583727938011172,0.05531315974665729,-0.06685837526959026,0.050440917107583805,0.0068728522336769515,0.24796827304212188,-2.1099656357388312
5779,0.09219858156028365,0.10459959454064793,0.09599999999999997,0.08110372270799526,0.10026901442895575,0.14102564102564102,0.0,0.2384470792632576,-2.085106382978723
5780,0.038095238095238126,0.033424981820454946,0.0888888888888889,0.06865802767406104,-0.09576660853020458,0.07191961924907458,0.012698412698412653,0.2373727255988689,-2.0920634920634917
5781,0.07829181494661924,0.08357872944670514,0.16096341142405896,0.06701699120471694,0.03826728826728826,0.06806722689075628,0.0,0.266650106008844,-2.0818505338078293
5782,0.03691275167785235,0.049717853727059946,0.05014229570402495,0.029218026478836534,-0.027636054421768752,0.1471471471471471,0.0,0.2525903041124493,-2.093959731543624
5783,0.05985915492957744,0.05775880463169192,0.08654060066740821,0.08123348912822592,-0.011494252873563204,0.07475538160469669,0.010563380281690127,0.23339322927853912,-2.073943661971831
5784,0.029702970297029674,0.02390930384979134,0.02930402930402931,0.04921365554276946,-0.037606837606837584,0.05472636815920401,0.00990099009900991,0.2606255376385678,-2.0693069306930694
5785,0.027681660899654015,0.03135018386333693,0.0821256038647343,0.03844024192861406,-0.054525840933607905,0.0593607305936073,0.00692041522491349,0.27504102358833005,-2.1038062283737027
5786,0.04870129870129869,0.06155157253325705,0.08176271186440681,0.035138495403868486,0.09704701834862384,0.032258064516129004,0.0032467532467532756,0.22534064677023857,-2.071428571428571
5787,0.04216867469879515,0.030228817191421786,0.054166666666666696,0.06544462960157549,-0.03535483870967743,0.03665881120712228,0.003012048192771122,0.2806054349842829,-2.1174698795180724
