resample,accuracy,macro_f1,class_f1_A,class_f1_B,class_f1_C,class_f1_D,parse_rate,mean_latency_seconds,mean_realized_tiles
149,0.4808362369337979,0.4194349097381134,0.30434782608695654,0.5777777777777777,0.37894736842105264,0.4166666666666667,1.0,0.9924259937468929,7.714285714285714
150,0.47115384615384615,0.4512208887208887,0.37606837606837606,0.5202702702702703,0.5045045045045045,0.40404040404040403,0.9967948717948718,0.9875674280875291,7.653846153846154
151,0.46405228758169936,0.38951054226779874,0.4126984126984127,0.5431309904153354,0.432,0.1702127659574468,0.9967320261437909,0.9956973940742756,7.888888888888889
152,0.43902439024390244,0.3743032472890146,0.3238095238095238,0.5346534653465347,0.42,0.21875,0.9930313588850174,0.9814800424825803,7.909407665505227
153,0.5061728395061729,0.42465057552266855,0.3434343434343434,0.6055555555555555,0.4496124031007752,0.3,1.0,0.9912485034509712,7.722222222222222
154,0.4152823920265781,0.3584435616771764,0.3418803418803419,0.5197368421052632,0.3018867924528302,0.2702702702702703,0.9966777408637874,1.0157725958314499,7.853820598006645
155,0.4246575342465753,0.4089979586021695,0.33043478260869563,0.475177304964539,0.4,0.43037974683544306,0.9897260273972602,0.9863870641860907,7.821917808219178
156,0.45307443365695793,0.40743018896843286,0.432,0.5231788079470199,0.4098360655737705,0.2647058823529412,0.9967637540453075,0.9721369521457304,7.792880258899676
157,0.45686900958466453,0.40391614693169414,0.3826086956521739,0.544891640866873,0.3826086956521739,0.3055555555555556,0.9968051118210862,0.9795979058560425,7.661341853035144
158,0.44329896907216493,0.39767264636905775,0.3875968992248062,0.5255972696245734,0.32967032967032966,0.34782608695652173,1.0,0.985349088497588,7.896907216494846
159,0.42657342657342656,0.3713107626916567,0.42592592592592593,0.5211267605633803,0.3063063063063063,0.2318840579710145,1.0,1.0023851231183414,7.811188811188811
160,0.48494983277591974,0.4551135609618274,0.453781512605042,0.543046357615894,0.39285714285714285,0.4307692307692308,1.0,1.0136535573271057,7.879598662207358
161,0.4894366197183099,0.43967606173280516,0.35398230088495575,0.5866666666666667,0.3925233644859813,0.425531914893617,0.9964788732394366,0.9973349593560094,7.78169014084507
162,0.45733788395904434,0.393368577851392,0.416,0.5284280936454849,0.44036697247706424,0.18867924528301888,1.0,0.9581356084184028,7.924914675767918
163,0.44932432432432434,0.38337809725299093,0.27956989247311825,0.546031746031746,0.41379310344827586,0.29411764705882354,1.0,0.9870966463916104,7.8175675675675675
164,0.461038961038961,0.3913558903058184,0.23423423423423423,0.5783132530120482,0.4036697247706422,0.3492063492063492,0.9967532467532467,0.9774153767873279,7.642857142857143
165,0.45104895104895104,0.3893219666931007,0.4,0.54,0.3711340206185567,0.24615384615384617,1.0,0.9847084193724904,7.804195804195804
166,0.4061302681992337,0.3416330211616165,0.3669724770642202,0.49635036496350365,0.2926829268292683,0.21052631578947367,1.0,0.9918721944514762,7.846743295019157
167,0.5074626865671642,0.45248064521771414,0.42105263157894735,0.5830508474576271,0.45098039215686275,0.3548387096774194,0.996268656716418,0.9912537114395857,7.798507462686567
168,0.4485049833887043,0.42961849053175216,0.4580152671755725,0.5017667844522968,0.22857142857142856,0.5301204819277109,1.0,0.9738369943462684,7.774086378737541
169,0.39158576051779936,0.34416185856684645,0.288,0.4887459807073955,0.2828282828282828,0.3170731707317073,0.9967637540453075,0.960409385456574,7.877022653721683
170,0.43042071197411,0.3633959679104127,0.2777777777777778,0.5281899109792285,0.3853211009174312,0.26229508196721313,0.9902912621359223,0.9936039980295985,7.799352750809062
171,0.4791666666666667,0.4477868662562978,0.33613445378151263,0.5616438356164384,0.3655913978494624,0.5277777777777778,1.0,0.985440958200747,7.680555555555555
172,0.47474747474747475,0.4288567608876131,0.42592592592592593,0.564625850340136,0.3770491803278688,0.34782608695652173,0.9966329966329966,1.0001905217660145,7.858585858585859
173,0.4066265060240964,0.3409655395728562,0.23931623931623933,0.5100286532951289,0.37209302325581395,0.24242424242424243,0.9909638554216867,0.9905187897496375,7.801204819277109
174,0.41946308724832215,0.4005204659364484,0.33070866141732286,0.4734982332155477,0.40350877192982454,0.39436619718309857,0.9966442953020134,0.9862990829087294,7.859060402684563
175,0.4895833333333333,0.4487164435075123,0.5,0.5480427046263345,0.42424242424242425,0.3225806451612903,0.9930555555555556,0.9771426156641811,7.909722222222222
176,0.38408304498269896,0.3471821677481374,0.2807017543859649,0.4589041095890411,0.3157894736842105,0.3333333333333333,1.0,0.9680789717018707,7.730103806228374
