resample,accuracy,macro_f1,class_f1_A,class_f1_B,class_f1_C,class_f1_D,parse_rate,mean_latency_seconds,mean_realized_tiles
93,0.4318181818181818,0.4238052200474198,0.44019138755980863,0.45662100456621,0.38461538461538464,0.41379310344827586,1.0,2.286449732461509,8.0
94,0.5218855218855218,0.49688170857236935,0.4842105263157895,0.6180257510729614,0.4107142857142857,0.4745762711864407,1.0,2.271578847154699,8.0
95,0.5201342281879194,0.49232991739865267,0.5645933014354066,0.55,0.4666666666666667,0.3880597014925373,1.0,2.3330286719286253,8.0
96,0.48,0.4524668523643933,0.48863636363636365,0.5777777777777777,0.32786885245901637,0.4155844155844156,1.0,2.3121600764927766,8.0
97,0.4797297297297297,0.43727283324590543,0.4228571428571429,0.5789473684210527,0.4806201550387597,0.26666666666666666,1.0,2.319095768172898,8.0
98,0.5034965034965035,0.48778020578742143,0.5480769230769231,0.5263157894736842,0.39285714285714285,0.4838709677419355,1.0,2.253861492320609,8.0
99,0.45454545454545453,0.4251999354579794,0.38372093023255816,0.5454545454545454,0.44285714285714284,0.3287671232876712,1.0,2.3170580837326735,8.0
100,0.48184818481848185,0.44079097623332275,0.46994535519125685,0.5617021276595745,0.42962962962962964,0.3018867924528302,1.0,2.3994526212647704,8.0
101,0.4080267558528428,0.3735294117647059,0.4,0.5043478260869565,0.2956521739130435,0.29411764705882354,1.0,2.417002686847587,8.0
102,0.5094339622641509,0.48335064961247887,0.5274725274725275,0.5690376569037657,0.4429530201342282,0.3939393939393939,1.0,2.277652780686464,8.0
103,0.46229508196721314,0.43946415473865397,0.4393063583815029,0.5520361990950227,0.4028776978417266,0.36363636363636365,1.0,2.3868476465436035,8.0
104,0.47959183673469385,0.4660252440003446,0.49246231155778897,0.5120772946859904,0.4247787610619469,0.43478260869565216,1.0,2.4191689150008773,8.0
105,0.5233333333333333,0.5284385023036158,0.5,0.5205479452054794,0.5547445255474452,0.5384615384615384,1.0,2.3439121063798667,8.0
106,0.4843205574912892,0.4538230128844518,0.4508670520231214,0.600896860986547,0.3392857142857143,0.42424242424242425,1.0,2.387432569410743,8.0
107,0.5335570469798657,0.4705907709550186,0.4578313253012048,0.6827309236947792,0.43410852713178294,0.3076923076923077,1.0,2.250009337605771,8.0
108,0.4861111111111111,0.470865548105611,0.45714285714285713,0.5662100456621004,0.39344262295081966,0.4666666666666667,1.0,2.320444212214271,8.0
109,0.4444444444444444,0.420564070552755,0.4235294117647059,0.5229357798165137,0.38095238095238093,0.3548387096774194,1.0,2.221943886109835,8.0
